Name,Symbol,country,price (GBP),revenue_ttm,marketcap,earnings_ttm,pe_ratio_ttm,dividend_yield_ttm
GlycoMimetics,GLYC,United States,0.12724732,10000,8205416.18288,-39113600.0,-0.256923,0.0
Virax Biolabs,VRAX,United Kingdom,1.447724,8561,6285959.69904,-5442300.0,-12.9128,0.0
Alligator Energy,AGE.AX,Australia,0.02540069856,8250,98392146.2468,-1902850.0,-60.5628,0.0
Genelux,GNLX,United States,1.676312,8000,57892276.12384,-26538000.0,-3.19925,0.0
Sabre Resources,SBR.AX,Australia,0.007620209568,7631,2994452.51064,-820944.0,-0.363376,0.0
Alaunos Therapeutics,TCRT,United States,2.39522126,6000,3835347.75684,-19130000.0,-19.4375,0.0
Elevate Uranium,EL8.AX,Australia,0.20320558848,4981,62678158.31324,-5754550.0,-17.0749,0.0
Mobile Global Esports (Mogo),MGAM,United States,0.01066744,4962,226539.08956,-6582030.0,-0.1,0.0
PunkPirates,PUN.WA,Poland,0.0990548,3662,3004401.42236,-438568.0,40.3432,0.0
ManyDev Studio,MAN.WA,Poland,0.18237664992,2977,4121713.65972,-256482.0,-5.94135,0.0
Quantum Graphite,QGL.AX,Australia,0.27940768416,2899,96392578.81248,-3408880.0,-35.2833,0.0
Trulite,TRUL,United States,7.6196e-05,2883,16154.31396,-4715590.0,-0.0030303,0.0
Gamer Pakistan,GPAK,United States,0.00914352,2717,233884.38396,-3349380.0,0.0,0.0
Magnetic Resources NL,MAU.AX,Australia,0.67311851184,1203,174164032.45316,-4755400.0,-42.6359,0.0
Solidion Technology,STI,United States,0.282915748,300,26234608.91888,-10499100.0,-1.3235,0.0
Zion Oil &amp; Gas,ZNOG,United States,0.02895448,0,23800061.37936,-7310000.0,-0.338983,0.0
Yandex,YNDX.ME,Netherlands,0.0,0,0.0,0.0,0.0,0.0
Xenon Pharmaceuticals,XENE,Canada,29.7621576,0,2254914920.9088,-237524000.0,-15.5221,0.0
XBiotech,XBIT,United States,5.5851668,0,170142047.16608,-42926000.0,-7.67021,0.0
Westwater Resources,WWR,United States,0.393323752,0,23194341.27736,-13438000.0,-2.24435,0.0
Viking Therapeutics,VKTX,United States,47.6148804,0,5275538538.7213,-96745000.0,-66.3226,0.0
Verona Pharma,VRNA,United Kingdom,22.28885392,0,1810639525.4682,-119322000.0,-44.9375,0.0
Vaxcyte,PCVX,United States,86.215774,0,10672047358.771,-497188000.0,-33.7731,0.0
Unity Biotechnology,UBX,United States,1.08350712,0,18254495.16448,-27385000.0,-0.365239,0.0
U.S. Gold Corp,USAU,United States,4.2974544,0,46121569.85712,-6919920.0,-5.70408,0.0
Tiziana Life Sciences,TLSA,United Kingdom,0.7848188,0,79670092.61536,-15397000.0,-4.20833,0.0
Titan Pharmaceuticals,TTNP,United States,4.1069644,0,3754726.29316,-5461000.0,-9.61403,0.0
Summit Therapeutics,SMMT,United Kingdom,15.68151778,0,11524190262.272,-161693000.0,-12.4235,0.0
Solid Biosciences,SLDB,United States,5.390867,0,208061577.84704,-94571000.0,-1.14302,0.0
Sellas Life Sciences,SLS,United States,0.85187128,0,54803009.88256,-34804000.0,-0.812903,0.0
Seelos Therapeutics,SEEL,United States,2.644077396,0,1152706.04132,4198000.0,-5.65217,0.0
Scholar Rock Holding,SRRK,United States,6.6328618,0,530845169.96096,-203846000.0,-4.43147,0.0
Savara Pharmaceuticals,SVRA,United States,3.219281,0,529896828.44928,-75287000.0,-15.1429,0.0
Rocket Pharmaceuticals,RCKT,United States,13.9667268,0,1270635620.6899,-253259000.0,-5.57704,0.0
Replimune,REPL,United States,8.5491912,0,584092739.08224,-212844000.0,-3.75758,0.0
Relmada Therapeutics,RLMD,United States,2.5220876,0,76101974.136,-86763500.0,-0.787383,0.0
Regulus Therapeutics,RGLS,United States,1.2115164,0,79313013.77664,-34999000.0,-0.952663,0.0
RAPT Therapeutics,RAPT,United States,1.5086808,0,52658238.77888,-128984000.0,-0.728625,0.0
Qiwi,QIWI.ME,Cyprus,1.9506176,0,0.0,0.0,0.669488,0.0
Pulse Biosciences,PLSE,United States,13.0980924,0,802786036.24448,-46126000.0,-14.1025,0.0
Pliant Therapeutics,PLRX,United States,8.6444362,0,525593814.78912,-183454000.0,-4.12774,0.0
Phio Pharmaceuticals,PHIO,United States,2.8116324,0,2420030.6776,-8675000.0,-0.344624,0.0
PDS Biotechnology,PDSB,United States,2.842186996,0,104648756.77056,-41547900.0,-2.08025,0.0
Outlook Therapeutics,OTLK,United States,4.2822152,0,101298369.88512,-94046000.0,-22.24,0.0
ORIC Pharmaceuticals,ORIC,United States,8.2024994,0,578624816.59136,-125117000.0,-4.88532,0.0
Oramed Pharmaceuticals,ORMP,United States,1.8820412,0,76728939.20672,25274000.0,-4.86275,0.0
Oncolytics Biotech,ONCY,Canada,0.68804988,0,52881584.49408,-27028600.0,-2.67113,0.0
Omeros Corporation,OMER,United States,2.9792636,0,172639093.71264,-171631000.0,6.125,0.0
Nymox Pharmaceutical,NYMX,Bahamas,0.152392,0,13908072.64312,-2161000.0,-3.33333,0.0
NuCana,NCNA,United Kingdom,1.847753,0,4150792.3392,-42161300.0,-3.20693,0.0
NextDecade Corp,NEXT,United States,3.6040708,0,935162651.52,216869000.0,-3.33333,0.0
Monopar Therapeutics,MNPR,United States,5.229026696,0,18408107.8244,-7124180.0,-8.79221,0.0
Minerva Neurosciences,NERV,United States,2.057292,0,14387487.20768,-33645200.0,-0.542169,0.0
Milestone Pharmaceuticals,MIST,Canada,1.14294,0,60883956.624,-48409000.0,-1.11679,0.0
Microbot Medical,MBOT,United States,0.682411376,0,11262790.58836,-9788000.0,-0.581824,0.0
Merrimack Pharmaceuticals,MACK,United States,11.5284548,0,170487404.01216,-2259000.0,-137.545,9980.17
Leap Therapeutics,LPTX,United States,2.0801508,0,79595932.57248,-60109000.0,-0.414747,0.0
Lantern Pharma,LTRN,United States,2.85735,0,30758514.78304,-19541500.0,-2.85985,0.0
Kura Oncology,KURA,United States,14.7744044,0,1132228963.6966,-181750000.0,-9.52195,0.0
Kodiak Sciences,KOD,United States,2.019194,0,106239290.3616,-197674000.0,-0.466667,0.0
KalVista Pharmaceuticals,KALV,United States,9.409367844,0,406630523.90912,-147115000.0,-3.90506,0.0
Kala Pharmaceuticals,KALA,United States,4.114507804,0,22550382.97472,-38717000.0,76.4286,0.0
Iterum Therapeutics,ITRM,Ireland,0.792590792,0,17996567.13272,-26192000.0,-0.233407,0.0
Immunovant,IMVT,United States,21.3196408,0,3120491922.8826,-298513000.0,-14.5181,0.0
Immunic,IMUX,United States,1.1886576,0,107073081.85472,-93646000.0,-0.451895,0.0
Hycroft Mining,HYMC,United States,1.895604088,0,45536579.63888,-61155000.0,-8.62069,0.0
Genprex,GNPX,United States,0.267524156,0,692498.96444,-26142200.0,-0.598387,0.0
Galmed Pharmaceuticals,GLMD,Israel,5.54021116,0,8349042.59504,-5883000.0,-1.05979,0.0
Galectin Therapeutics,GALT,United States,2.1030096,0,130971439.12192,-44285000.0,-4.10606,0.0
DBV Technologies,DBVT,France,0.553411548,0,59617920.46208,-88341000.0,-1.26527,0.0
Cyclerion Therapeutics,CYCN,United States,2.076341,0,5223803.4602,-7508000.0,-0.200721,0.0
Corbus Pharmaceuticals,CRBP,United States,16.2449872,0,195653004.38592,-38970000.0,-1.90182,0.0
Cocrystal Pharma,COCP,United States,1.3105712,0,13333489.27456,-21315000.0,-0.772926,0.0
BrainStorm Cell Therapeutics,BCLI,United States,0.1676312,0,13365922.86392,-12497000.0,-0.377119,0.0
AudioEye,AEYE,United States,19.2318704,0,228457308.6208,0.0,0.0,0.0
Atossa Therapeutics,ATOS,United States,1.1696086,0,147086466.42432,-27986000.0,-6.04,0.0
Aptose Biosciences,APTO,Canada,0.30973674,0,5751904.22092,-40913000.0,-0.0518159,0.0
Aprea Therapeutics,APRE,United States,2.1411076,0,11630282.37244,-14194400.0,-0.497288,0.0
Anixa Biosciences,ANIX,United States,2.4039838,0,77358994.7872,-13719000.0,-9.11429,0.0
Anavex Life Sciences,AVXL,United States,4.3850798,0,371835065.80224,-44225300.0,-8.60606,0.0
Allakos,ALLK,United States,0.495197804,0,43998676.14896,-205999000.0,-0.329585,0.0
Aldeyra Therapeutics,ALDX,United States,4.1298232,0,245400714.45248,-35840400.0,-6.17978,0.0
Akero Therapeutics,AKRO,United States,21.3844074,0,1484736578.8365,-204176000.0,-11.0312,0.0
Aileron Therapeutics,ALRN,United States,2.743056,0,59430502.6848,-25523000.0,-1.27622,0.0
Aethlon Medical,AEMD,United States,0.356444888,0,4967879.38324,-11497400.0,-0.105122,0.0
Adverum Biotechnologies,ADVM,United States,5.3603886,0,111500910.65856,-100978000.0,-5.21805,0.0
Adial Pharmaceuticals,ADIL,United States,0.754416596,0,4830815.73256,-11792400.0,0.0651613,0.0
Achieve Life Sciences,ACHV,Canada,3.5507336,0,121936800.15808,-27539000.0,-1.53376,0.0
Acasti Pharma,ACST,Canada,2.4077936,0,24414786.32464,-13714000.0,-0.553191,0.0
Solitario Zinc,XPL,United States,0.53222906,0,43343881.2512,-3826000.0,-11.515,0.0
Platinum Group Metals,PLG,Canada,1.104842,0,113729125.52576,-5589000.0,-29.4,0.0
Oragenics,OGEN,United States,0.2971644,0,2573167.11252,-9795490.0,-0.0680961,0.0
NovaGold Resources,NG,Canada,3.162134,0,1057515725.6653,-30644000.0,-30.2143,0.0
Northern Dynasty Minerals,NAK,Canada,0.252894524,0,138200037.824,-14375900.0,-8.9688,0.0
NexGen Energy,NXE,Canada,5.009887,0,2836833306.5523,66401500.0,-59.6711,0.0
NanoViricides,NNVC,United States,1.1200812,0,13232639.2968,-9508150.0,-2.45763,0.0
Matinas BioPharma,MTNB,United States,0.071090868,0,356614.04312,-22912000.0,-0.848182,0.0
MAG Silver,MAG,Canada,10.9493652,0,1134704590.0237,67881000.0,47.0645,0.0
Ampio Pharmaceuticals,AMPE,United States,0.001676312,0,1902.61412,-8632000.0,-0.00013977,0.0
Almaden Minerals,AAU,Canada,0.11162714,0,15317587.39696,-50481400.0,-2.32794,0.0
Lithium Americas,LAC,Canada,2.1449174,0,468248339.44832,-25360000.0,-26.6,0.0
Banco Macro,BMA,Argentina,49.90838,0,3922104857.7024,0.0,0.734598,689.645
Cel-Sci,CVM,United States,0.830460204,0,51067656.4224,-27688700.0,-1.41558,0.0
Western Copper and Gold,WRN,Canada,0.9676892,0,191814396.20224,-6033640.0,-49.3321,0.0
89bio,ETNB,United States,5.5699276,0,589911041.25952,-170514000.0,-3.43839,0.0
Abeona Therapeutics,ABEO,United States,4.6327168,0,200663348.56192,-52599000.0,-1.96101,0.0
Osisko Mining,OSK.TO,Canada,2.7329447908,0,999185490.17264,-6411140.0,8.7651,0.0
Mega Uranium,MGA.TO,Canada,0.18257094972,0,67725674.70784,401102.0,1271.0,0.0
Laramide Resources,LAM.TO,Canada,0.35390603728,0,88112023.46812,-4866560.0,-49.1739,0.0
Ivanhoe Mines,IVN.TO,Canada,11.375529428,0,15350970931.757,140759000.0,72.1805,0.0
Forsys Metals,FSY.TO,Canada,0.42131663848,0,82227986.23968,-5201360.0,-24.6989,0.0
Fission Uranium,FCU.TO,Canada,0.5589471874,0,479991870.41164,-5987380.0,-101.783,0.0
Africa Oil,AOI.TO,Canada,0.9774575272,0,433027320.58576,-31900000.0,32.439,384.293
Toro Energy,TOE.AX,Australia,0.11938313084,0,14359660.42848,-4751070.0,0.0,0.0
GTI Energy,GTR.AX,Australia,0.0020320558848,0,5428901.75732,-1096920.0,-1.96819,0.0
Deep Yellow,DYL.AX,Australia,0.6985192104,0,677259781.20312,-6741600.0,-72.4118,0.0
Boss Energy,BOE.AX,Australia,1.6713668796,0,684738592.33,8361600.0,30.8618,0.0
Morphic Therapeutic,MORF,United States,43.4241004,0,2180962521.2723,-213016000.0,-17.5895,0.0
Hepion Pharmaceuticals,HEPA,United States,0.5486112,0,3181467.21108,-36273400.0,-0.0568562,0.0
Global Water Resources,GWRS,United States,9.5930764,0,232319360.78976,0.0,0.0,238.095
Corvus Pharmaceuticals,CRVS,United States,3.8631372,0,241644263.84384,-22616000.0,-6.13095,0.0
Quince Therapeutics,QNCX,United States,0.6171876,0,26709782.41408,-31952000.0,-0.963855,0.0
Citius Pharmaceuticals,CTXR,United States,0.391037872,0,70670314.84544,-37716600.0,-2.6095,0.0
Cassava Sciences,SAVA,United States,22.47782,0,1078400403.1232,-132004000.0,-13.0068,0.0
Calithera Biosciences,CALA,United States,0.0228588,0,111379.503,-39650000.0,-0.000184162,0.0
Benitec Biopharma,BNTC,United States,7.0328908,0,70934434.56416,-21751000.0,-0.374442,0.0
AVROBIO,AVRO,United States,1.066744,0,3990838.64816,29312000.0,-10.7692,0.0
Vista Gold,VGZ,United States,0.556306996,0,68030220.97632,-6654000.0,-11.8183,0.0
Trilogy Metals,TMQ,Canada,0.369588698,0,59338567.63904,-6424000.0,-4.04208,0.0
Seabridge Gold,SA,Canada,12.915222,0,1155739367.5059,17724500.0,-86.7957,0.0
Pampa Energía,PAM,Argentina,44.70724104,0,3057550369.4746,0.0,5.69552,0.0
Mobile TeleSystems,MTSS.ME,Russia,1.752508,0,3503318155.7724,0.0,6.41283,0.0
Biohaven Pharmaceutical,BHVN,United States,39.0047324,0,3687597318.4717,-781270000.0,-6.82731,0.0
Intouch Holdings,INTUCH.BK,Thailand,2.0914354276,0,6706577716.9689,437044000.0,26.5091,316.934
Rosseti,RSTI.ME,Russia,0.0,0,0.0,0.0,0.0,0.0
PhosAgro,PHOR.ME,Russia,45.5804472,0,5923161658.6603,0.0,5.47687,550.754
Magnit,MGNT.ME,Russia,48.6435264,0,4920205828.8722,0.0,9.67701,730.891
Severstal,CHMF.ME,Russia,10.7969732,0,9002424457.029,0.0,0.0517017,1836.16
Novolipetsk Steel,NLMK.ME,Russia,1.2038968,0,7246868120.2311,0.0,1.88034,1822.22
Polyus,PLZL.ME,Russia,113.6006164,0,15183539257.841,0.0,8.85859,0.0
Tatneft,TATN.ME,Russia,5.4251552,0,11818668350.957,0.0,5.9704,997.167
Surgutneftegas,SNGS.ME,Russia,0.2133488,0,7506908571.7971,0.0,5.1594,323.477
Novatek,NVTK.ME,Russia,8.648246,0,26376063623.888,0.0,5.94714,783.94
Nornickel,GMKN.ME,Russia,0.9600696,0,14780910177.539,0.0,0.0,822.468
Rosneft,ROSN.ME,Russia,4.305074,0,45522732129.866,0.0,4.47784,616.582
Lukoil,LKOH.ME,Russia,58.1223088,0,40556477997.4,0.0,5.14964,1402.6
Sberbank,SBER.ME,Russia,2.2706408,0,49404387629.297,0.0,3.86692,0.0
Gazprom,GAZP.ME,Russia,1.1734184,0,28473590720.531,0.0,1.0543,0.0
AmTrust Financial Services,AFFS,United States,12.00087,0,2372583977.0112,0.0,0.0,0.0
Saudi Industrial Investment Group,2250.SR,Saudi Arabia,3.9777055056,0,3011742756.8539,118212000.0,97.8763,511.08
X5 Retail Group,FIVE.ME,Netherlands,24.7027432,0,0.0,0.0,10.8776,0.0
Marimaca Copper,MARI.TO,Canada,2.2020796392,0,222390561.00396,-7350000.0,-52.3874,0.0
United Heavy Machinery,OMZZP.ME,Russia,118.67527,0,329134639.19812,0.0,0.0,0.0
Pershing Square Holdings,PSHZF,United States,37.0922128,0,7999566264.0333,0.0,0.0,114.819
Bakhu Holdings,BKUH,United States,0.38098,0,114790419.98784,955658.0,-8.33333,0.0
Contango Ore,CTGO,United States,14.8734592,0,181773006.92096,-72499000.0,-2.94006,0.0
Rezolute,RZLT,United States,3.8250392,0,211791646.35264,-68459000.0,-4.18487,0.0
Greene Concepts,INKW,United States,0.001295332,0,3213291.23244,0.0,0.0,0.0
Ozon,OZON.ME,United States,34.6463212,0,0.0,0.0,-18.0425,0.0
Solvac,SOLV.BR,Belgium,84.43735936,0,1804842114.7102,637168000.0,3.68477,574.271
Los Andes Copper,LA.V,Canada,4.7356042588,0,139790701.7102,5054830.0,-23.8458,0.0
Silver One Resources,SVE.V,Canada,0.17414443408,0,46826187.0334,-1953200.0,-16.3213,0.0
IsoEnergy,ISO.V,Canada,2.0391725912,0,364167883.68612,-22253100.0,-52.9935,0.0
Arizona Metals,AMC.TO,Canada,0.9268938616,0,111081204.04156,-17288800.0,-10.3688,0.0
Trillium Gold Mines,TGM.V,Canada,0.038098,0,590666.05828,-5938020.0,-0.050976,0.0
Playground Ventures,PLAY.CN,Canada,0.0056175577196,0,474357.43604,-89381.0,-0.0939926,0.0
ReconAfrica,0XD.F,Canada,0.57586041352,0,162054112.26188,-16214600.0,-5.16658,0.0
Atea Pharmaceuticals,AVIR,United States,2.628762,0,221925348.61184,-174953000.0,-2.6875,0.0
AlloVir,ALVR,United States,0.586861592,0,67703291.37088,-120894000.0,-0.446369,0.0
Prelude Therapeutics,PRLD,United States,1.600116,0,88045581.31808,-142271000.0,-0.976959,0.0
ALX Oncology,ALXO,United States,1.485822,0,78260923.79136,-169780000.0,-0.615625,0.0
PMV Pharmaceuticals,PMVP,United States,1.1657988,0,60061722.54016,-76921000.0,-0.920245,0.0
COMPASS Pathways,CMPS,United Kingdom,5.1737084,0,353820600.22912,-138355000.0,-2.89787,0.0
Cerevel Therapeutics,CERE,United States,34.2577216,0,6241585806.3565,-459912000.0,-17.984,0.0
Nkarta,NKTX,United States,3.5126356,0,247847349.72544,-123956000.0,-1.76562,0.0
Dyne Therapeutics,DYN,United States,26.28762,0,2639303430.103,-257599000.0,-9.24317,0.0
Annexon,ANNX,United States,4.6784344,0,494295277.6192,-126942000.0,-3.10101,0.0
Athira Pharma,ATHA,United States,0.346463212,0,13317837.09224,-113451000.0,-0.156996,0.0
Inozyme Pharma,INZY,United States,3.9317136,0,263813252.31232,-80733000.0,-3.34194,0.0
Gatos Silver,GATO,United States,11.7951408,0,817931655.36512,27592000.0,198.75,0.0
GoldMining Inc.,GLDG,Canada,0.7200522,0,137717186.81984,-16950100.0,-8.07253,0.0
Adicet Bio,ACET,United States,1.104842,0,91040090.21376,-137288000.0,-0.525735,0.0
Integra Resources,ITRG,Canada,0.754264204,0,66859112.83904,-25514100.0,-1.50388,0.0
Fury Gold Mines,FURY,Canada,0.341205688,0,52233132.15136,-11840800.0,-3.79888,0.0
Greenwich LifeSciences,GLSI,United States,10.8274516,0,142323606.85632,-10537600.0,-19.9296,0.0
Cogent Biosciences,COGT,United States,8.2901248,0,907354159.36,-244599000.0,-4.65812,0.0
GamaLife,BTRVB.LS,Portugal,80.215339,0,4010760303.4229,0.0,0.0,0.0
Aura Energy,AURA.L,Australia,0.07770010904,0,63111904.04324,-4079230.0,0.0,0.0
Grayscale Bitcoin Trust,GBTC,United States,38.8751992,0,26916019847.496,0.0,0.0,0.0
Greatland Gold,GGP.L,United Kingdom,0.065600031848,0,333928928.0922,-26848000.0,0.0,0.0
Mesaieed Petrochemical Holding Company,MPHC.QA,Qatar,0.34120721192,0,4323267823.3375,-3884470.0,15.5223,527.608
Yellow Cake plc,YCA.L,Jersey,5.7099987068,0,1238247808.3628,-102936000.0,289.284,0.0
Skel fjárfestingafélag,SKEL.IC,Iceland,0.09678644508,0,181811826.49708,170384000.0,5.65136,219.4
Olema Pharmaceuticals,OLMA,United States,9.2806728,0,531470733.02528,-121627000.0,-5.05809,0.0
BioAtla,BCAB,United States,1.280016604,0,61870499.76224,-104556000.0,-0.627099,0.0
Cullinan Therapeutics,CGEM,United States,13.033021016,0,755610300.82304,-183304000.0,-4.28678,0.0
Nanobiotix,NBTX,France,4.286025,0,203177731.2224,-61177800.0,-3.48621,0.0
Vincerx Pharma,VINC,United States,0.518437584,0,16009818.91344,-28902000.0,-0.258491,0.0
180 Life Sciences,ATNF,United States,1.2724732,0,1306740.82708,-14900200.0,-0.0701461,0.0
QuantumScape,QS,United States,4.5412816,0,2298406085.9802,-465213000.0,-6.13265,0.0
Tempest Therapeutics,TPST,United States,1.051580996,0,26508042.83664,-30258000.0,-0.57563,0.0
NRx Pharmaceuticals,NRXP,United States,1.3029516,0,14006078.98616,-24819000.0,-3.07018,0.0
PainReform,PRFX,Israel,0.491388004,0,1094050.36052,-17665000.0,-0.0689285,0.0
FREYR Battery,FREY,Luxembourg,0.830003028,0,115955572.64576,-23002000.0,-1.25287,0.0
Standard Lithium,SLI,Canada,1.219136,0,231504173.312,132949000.0,-16.7161,0.0
Mind Medicine,MNMD,United States,4.4727052,0,364214588.02432,-103175000.0,-2.9397,0.0
New Pacific Metals,NEWP,Canada,1.10408004,0,191384553.23136,-7217130.0,-37.25,0.0
Nautilus Biotechnology,NAUT,United States,2.2058742,0,276640879.39072,-69642000.0,-5.93878,0.0
Instil Bio,TIL,United States,51.4170608,0,334411955.10912,-111862000.0,-46.2113,0.0
Sana Biotechnology,SANA,United States,3.276428,0,728893861.9264,-252896000.0,-2.26455,0.0
Skye Bioscience,SKYE,United States,2.9868832,0,90616958.58656,-40666300.0,-0.679268,0.0
Longboard Pharmaceuticals,LBPH,United States,24.687504,0,960331567.94368,-72908000.0,-12.549,0.0
Reneo Pharmaceuticals,RPHM,United States,1.262262936,0,42195936.69792,-61822000.0,-0.709402,0.0
Viracta Therapeutics,VIRX,United States,0.169078924,0,6664618.00692,-45336000.0,-0.16087,0.0
Terns Pharmaceuticals,TERN,United States,6.5376168,0,552010199.93344,-108225000.0,-6.62791,0.0
Portage Biotech,PRTG,British Virgin Islands,5.295622,0,5553836.52872,-82680000.0,-1.03898,0.0
Perpetua Resources,PPTA,United States,7.2538592,0,469519849.53088,-13116600.0,-21.1778,0.0
MyMD Pharmaceuticals,MYMD,United States,1.3867672,0,3287220.40144,-17686300.0,-5.51515,0.0
Vera Therapeutics,VERA,United States,33.5186204,0,1837749013.8112,-102032000.0,-12.9286,0.0
Waldencast,WALD,United States,2.814908828,0,345282332.48768,-17214900.0,-15.08,0.0
Nouveau Monde Graphite,NMG,Canada,1.1848478,0,134061973.26464,-48547400.0,-2.80582,0.0
Pharvaris,PHVS,Netherlands,14.1114992,0,762129654.96576,-125218000.0,-8.43049,0.0
Vor Biopharma,VOR,United States,0.532457648,0,36419466.12464,-124801000.0,-0.349261,0.0
Slam Corp,SLAM,United States,8.4882344,0,199074570.52672,149703.0,61.8889,0.0
Design Therapeutics,DSGN,United States,4.0650566,0,230165537.60128,-63386000.0,-3.97761,0.0
PureCycle Technologies,PCT,United States,7.363352852,0,1277468146.4883,-152466000.0,-12.4675,0.0
Archer Aviation,ACHR,United States,2.3582662,0,954722859.62752,-383500000.0,-1.56633,0.0
IO Biotech,IOBT,Denmark,0.800058,0,52708540.33024,-89677000.0,-0.412451,0.0
LianBio,LIAN,United States,0.24306524,0,26266358.26816,-87107000.0,-0.403797,300940.0
Aura Biosciences,AURA,United States,7.0176516,0,348118335.41632,-90346000.0,-4.515,0.0
Context Therapeutics,CNTX,United States,1.447724,0,108576837.34528,-18566900.0,-1.58974,0.0
New Found Gold,NFGC,Canada,1.94223604,0,394336073.76896,-51223100.0,-7.51128,0.0
Vaxxinity,VAXX,United States,0.0114294,0,1449076.479,-56935000.0,-0.0344828,0.0
Austin Gold,AUST,United States,0.868329616,0,11524297.54624,-3385710.0,-5.73704,0.0
Intensity Therapeutics,INTS,United States,2.9411656,0,40505437.00272,-15075100.0,-1.69391,0.0
